,Unnamed: 0,ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
10,10,819345,54,0.0,0.0,"seasonal, minute, gifts","art, shaving",Dr. Fremont's Pet ID Tag Custom for Dog Cat Personalized | Many Shapes and Colors to Choose from | Made in USA | Strong Anodized Aluminum,https://m.media-amazon.com/images/I/81n0RSkmPGL._AC_SL1500_.jpg,"art, shaving, forming, paste, infused, juniper, essential, oil, delivers, soft, sculpted, look, style, medium, hold, matte, finish, great, styles, need, bit, styling, look, neat, natural, directions, use, apply, small, wet, dry, hair, work, hair, style, usual, art, shaving, mens, hair, styling, paste, juniper, scent, 2, fl, oz, medium, hold, matte, finish, juniper, essential, oil, juniper, scent, wet, dry, styling","seasonal, minute, gifts, art, shaving, art, shaving, forming, paste, infused, juniper, essential, oil, delivers, soft, sculpted, look, style, medium, hold, matte, finish, great, styles, need, bit, styling, look, neat, natural, directions, use, apply, small, wet, dry, hair, work, hair, style, usual, art, shaving, mens, hair, styling, paste, juniper, scent, 2, fl, oz, medium, hold, matte, finish, juniper, essential, oil, juniper, scent, wet, dry, styling"
11,11,8,79,4.5,2.0,"beauty, nail, care, nail, polish, nail, lacquer",orly,"Avery Removable Print or Write Labels, 1.5 x 3 Inches, White, Pack of 150 (5440)",https://m.media-amazon.com/images/I/615F8bZ9fGL._AC_SL1500_.jpg,"orly, lacquer, free, dbp, toluene, formaldehyde, features, award, winning, gripper, cap, fetters, streak, free, coverage, brush, ability, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing, orly, nail, lacquer, women, 20634, red, carpet, oz, introduced, design, house, orly, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing","beauty, nail, care, nail, polish, nail, lacquer, orly, orly, lacquer, free, dbp, toluene, formaldehyde, features, award, winning, gripper, cap, fetters, streak, free, coverage, brush, ability, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing, orly, nail, lacquer, women, 20634, red, carpet, oz, introduced, design, house, orly, fast, drying, shade, formulated, uv, inhibitors, prevent, fading, yellowing"
12,12,39521,5956,3.8,184.0,"beauty, makeup, face, makeup, face, primer",paris,"7/8"" Happy Birthday Grosgrain Ribbon 5yd",https://m.media-amazon.com/images/I/61jiO1c8xfL._AC_SL1010_.jpg,"true, match, blush, flawlessly, complements, skins, tone, undertone, super, blendable, formula, soft, texture, goes, smooth, blends, evenly, skin, natural, flush, color, brighten, cheek, bones, coordinate, true, match, makeup, powder, concealer, packaging, vary, receive, reflected, site, true, match, super, blendable, blush, goes, smooth, blends, evenly, makeup, blush, comes, mirror, brush, inside, super, blendable, makeup, formula, oil, free, non, comedogenic, available, 12, natural, true, shades, precisely, match, skin, tone, undertone, warm, neutral, cool","beauty, makeup, face, makeup, face, primer, paris, true, match, blush, flawlessly, complements, skins, tone, undertone, super, blendable, formula, soft, texture, goes, smooth, blends, evenly, skin, natural, flush, color, brighten, cheek, bones, coordinate, true, match, makeup, powder, concealer, packaging, vary, receive, reflected, site, true, match, super, blendable, blush, goes, smooth, blends, evenly, makeup, blush, comes, mirror, brush, inside, super, blendable, makeup, formula, oil, free, non, comedogenic, available, 12, natural, true, shades, precisely, match, skin, tone, undertone, warm, neutral, cool"
13,13,3,674,4.1,413.0,"personal, care, restock, save, hair, care, hair, sets",pantene,"Butler Lean Treats Nutritional Rewards for Large Dogs (3 Pack), 10 oz/Large",https://m.media-amazon.com/images/I/71xGVbVRD+L._AC_SL1500_.jpg,"volumize, hair, 24, hours, pantene, pro, v, sheer, volume, shampoo, powerful, blend, pro, v, nutrients, helps, goodbye, flat, limp, hair, lightweight, volume, lasting, body, silicone, free, sheer, volume, formula, wraps, strand, rich, lather, rinses, away, reveal, immediately, noticeable, volume, lift, control, goodbye, limp, flat, hair, pantene, pro, v, sheer, volume, conditioner, powerful, pro, v, formula, contains, micro, moisturizers, wrap, strand, leaving, hair, soft, strong, noticeable, volume, 24, hours, massage, lightweight, conditioner, hair, rinse, reveal, manageable, hair, lift, body, use, system, volume, body, boosting, mousse, pantene, pro, v, sheer, volume, shampoo, conditioner, bundle, pack, receive, fluid, ounce, bottle, shampoo, 12, fluid, ounce, bottle, conditioner, sheer, volume, shampoo, conditioner, nourish, hair, potent, blend, pro, v, nutrients, antioxidants, gently, cleanses, hair, nutrient, rich, lather, wraps, strand, nourishing, effortless, detangling, lasting, shine, use, system, volume, body, boosting, mousse, silicone, free, sheer, volume, formula, helps, immediately, noticeable, volume, lift, control, use, system, volume, body, boosting, mousse","personal, care, restock, save, hair, care, hair, sets, pantene, volumize, hair, 24, hours, pantene, pro, v, sheer, volume, shampoo, powerful, blend, pro, v, nutrients, helps, goodbye, flat, limp, hair, lightweight, volume, lasting, body, silicone, free, sheer, volume, formula, wraps, strand, rich, lather, rinses, away, reveal, immediately, noticeable, volume, lift, control, goodbye, limp, flat, hair, pantene, pro, v, sheer, volume, conditioner, powerful, pro, v, formula, contains, micro, moisturizers, wrap, strand, leaving, hair, soft, strong, noticeable, volume, 24, hours, massage, lightweight, conditioner, hair, rinse, reveal, manageable, hair, lift, body, use, system, volume, body, boosting, mousse, pantene, pro, v, sheer, volume, shampoo, conditioner, bundle, pack, receive, fluid, ounce, bottle, shampoo, 12, fluid, ounce, bottle, conditioner, sheer, volume, shampoo, conditioner, nourish, hair, potent, blend, pro, v, nutrients, antioxidants, gently, cleanses, hair, nutrient, rich, lather, wraps, strand, nourishing, effortless, detangling, lasting, shine, use, system, volume, body, boosting, mousse, silicone, free, sheer, volume, formula, helps, immediately, noticeable, volume, lift, control, use, system, volume, body, boosting, mousse"
14,14,4,9176134,4.2,136.0,"seasonal, clean, living, shop, wellness, clean, living, shop",vega,TropiClean Oxymed Medicated Cat & Dog Shampoo for Itchy Skin | Skin Soothing Oatmeal Shampoo for Dogs & Cats | 20 oz,https://m.media-amazon.com/images/I/71-hHdyxEUL._AC_SL1500_.jpg,"grab, nutritional, building, blocks, ready, drink, vega, protein, nutrition, shake, convenient, bottle, format, 20, grams, plant, based, protein, veggies, greens, vitamins, minerals, 3, 4, grams, fiber, 1, gram, ala, vega, protein, nutrition, shake, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, dairy, soy, ingredients","seasonal, clean, living, shop, wellness, clean, living, shop, vega, grab, nutritional, building, blocks, ready, drink, vega, protein, nutrition, shake, convenient, bottle, format, 20, grams, plant, based, protein, veggies, greens, vitamins, minerals, 3, 4, grams, fiber, 1, gram, ala, vega, protein, nutrition, shake, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, dairy, soy, ingredients"
15,15,35,1,3.7,2935.0,"beauty, hair, care, hair, color, auburn, hair, color",clairol,"Rolodex Desk Organizer, Rotating Office Supply Caddy, Mesh, Black (6.5"" x 6.5"" x 6.25"")",https://m.media-amazon.com/images/I/71N-0icc5gL._AC_SL1500_.jpg,"discover, natural, way, shine, 80, naturally, derived, ingredients, clairol, natural, instincts, gives, rush, radiant, natural, looking, color, feel, good, gentle, ingredients, like, coconut, oil, aloe, vera, ammonia, added, parabens, drip, formula, designed, feel, like, conditioner, gentle, hair, types, textures, treat, color, blends, away, grays, boosts, shine, lasts, 28, washes, available, 37, natural, shades, find, black, brunette, blonde, red, hue, s, totally, rush, radiant, healthy, looking, color, boost, shine, 80, naturally, derived, ingredients, yes, coconut, aloe, vera, ammonia, added, parabens, lasts, 28, washes, blends, away, grays, conditioning, crème, formula, gentle, hair, types, textures","beauty, hair, care, hair, color, auburn, hair, color, clairol, discover, natural, way, shine, 80, naturally, derived, ingredients, clairol, natural, instincts, gives, rush, radiant, natural, looking, color, feel, good, gentle, ingredients, like, coconut, oil, aloe, vera, ammonia, added, parabens, drip, formula, designed, feel, like, conditioner, gentle, hair, types, textures, treat, color, blends, away, grays, boosts, shine, lasts, 28, washes, available, 37, natural, shades, find, black, brunette, blonde, red, hue, s, totally, rush, radiant, healthy, looking, color, boost, shine, 80, naturally, derived, ingredients, yes, coconut, aloe, vera, ammonia, added, parabens, lasts, 28, washes, blends, away, grays, conditioning, crème, formula, gentle, hair, types, textures"
16,16,704,5,4.4,10.0,"premium, beauty, premium, bath, body, premium, bath, accessories","daily, concepts",Nexus 5X Case Full Matte Slim-Fit Flexible TPU Case (Revision 2) for LG Nexus 5X (2015) - Black - (N5X-FM-BLK-R),https://m.media-amazon.com/images/I/7120G2SwUkL._AC_SL1500_.jpg,,"premium, beauty, premium, bath, body, premium, bath, accessories, daily, concepts, "
17,17,5,562,4.8,12.0,"home, decor, candles, home, fragrance, oil, diffusers",magnifeko,"Torani Sugar Free Syrup, Vanilla, 25.4 Ounce (Pack of 4)",https://m.media-amazon.com/images/I/91fwmjpMHiL._SL1500_.jpg,,"home, decor, candles, home, fragrance, oil, diffusers, magnifeko, "
18,18,7,482,4.0,38.0,"beauty, beauty, brands, hard, candy, hard, candy, lipstick, lip, liner","hard, candy",Penn Plax Net Breeder for Aquarium,https://m.media-amazon.com/images/I/81AwZ-ojhNL._AC_SL1394_.jpg,"gorgeous, hard, candy, lip, lacquer, tin, hard, candy, cosmetics, line, fashionistas, trend, setters, 25, years, hard, candys, wet, collection, features, bold, hybrid, lip, lacquers, combine, long, wearing, properties, liquid, lipstick, shine, hydration, lip, gloss, opaque, formula, hydrating, sticky, long, lasting, lip, lacquer, comfortable, drying, lips, fusion, gloss, liquid, lipstick, delivers, unstoppable, shine, lasts, hours, creasing, feathering, swipe, need, bold, head, turning, shine, stays, lips, eating, drinking, highly, pigmented, shiny, liquid, lip, color, comes, complete, collectible, tin, flip, mirror, application, touch, ups, easy, stylish, collection, features, seven, trendy, classic, shades, available, fit, style, hard, candy, registered, trademark, hard, candy, llc","beauty, beauty, brands, hard, candy, hard, candy, lipstick, lip, liner, hard, candy, gorgeous, hard, candy, lip, lacquer, tin, hard, candy, cosmetics, line, fashionistas, trend, setters, 25, years, hard, candys, wet, collection, features, bold, hybrid, lip, lacquers, combine, long, wearing, properties, liquid, lipstick, shine, hydration, lip, gloss, opaque, formula, hydrating, sticky, long, lasting, lip, lacquer, comfortable, drying, lips, fusion, gloss, liquid, lipstick, delivers, unstoppable, shine, lasts, hours, creasing, feathering, swipe, need, bold, head, turning, shine, stays, lips, eating, drinking, highly, pigmented, shiny, liquid, lip, color, comes, complete, collectible, tin, flip, mirror, application, touch, ups, easy, stylish, collection, features, seven, trendy, classic, shades, available, fit, style, hard, candy, registered, trademark, hard, candy, llc"
19,19,49930,4704,4.5,249.0,"personal, care, personal, care, brand, crest",crest,"Japanese 440C 24 Tooth Chunker with Light Blue Gem Stone Tension and Anatomic Handle, 7.5-Inch",https://m.media-amazon.com/images/I/71355CfpScL._AC_SL1500_.jpg,"crest, complete, whitening, scope, toothpaste, benefits, cleans, teeth, freshens, breath, combining, crest, toothpaste, scope, helps, fight, germs, leaves, breath, feeling, fresh, 7x, longer, enjoy, day, regular, brushing, helps, fight, cavities, tartar, build, sugar, shield, technology, helps, strengthen, areas, weakened, sweets, crest, complete, whitening, toothpaste, 5, count, pack, gently, removes, surface, stains, helps, brighten, smile, feel, working, know, covered, oz, fresh, mint, toothpaste, use, bulk, pack, stock, master, bathroom, kids, space, guest, powder, room, smart, choice, linen, closet, toothpaste, family, guests, crest, complete, whitening, scope, toothpaste, mint, oz, 5, count, fresh, mint, taste, prevent, cavities, crest, complete, whitening, toothpaste, 5, count, pack, convenient, tube, fits, practically, sink, space, sugar, shield, formula, scope, keeps, breath, fresh, gently, whitens","personal, care, personal, care, brand, crest, crest, crest, complete, whitening, scope, toothpaste, benefits, cleans, teeth, freshens, breath, combining, crest, toothpaste, scope, helps, fight, germs, leaves, breath, feeling, fresh, 7x, longer, enjoy, day, regular, brushing, helps, fight, cavities, tartar, build, sugar, shield, technology, helps, strengthen, areas, weakened, sweets, crest, complete, whitening, toothpaste, 5, count, pack, gently, removes, surface, stains, helps, brighten, smile, feel, working, know, covered, oz, fresh, mint, toothpaste, use, bulk, pack, stock, master, bathroom, kids, space, guest, powder, room, smart, choice, linen, closet, toothpaste, family, guests, crest, complete, whitening, scope, toothpaste, mint, oz, 5, count, fresh, mint, taste, prevent, cavities, crest, complete, whitening, toothpaste, 5, count, pack, convenient, tube, fits, practically, sink, space, sugar, shield, formula, scope, keeps, breath, fresh, gently, whitens"
20,20,74743,7,4.0,6494.0,"beauty, hair, care, hair, color, permanent, hair, color",paris,Bolbove Pet Red Snowflake Turtleneck Sweater for Small Dogs & Cats Knitwear (Small),https://m.media-amazon.com/images/I/71GllaomupL._AC_SL1000_.jpg,"hair, color, kit, loreal, paris, makes, easy, look, want, provides, long, lasting, coverage, grays, loreal, paris, hair, color, seals, strands, replenishes, conditions, triple, protection, non, drip, formula, keeps, creme, place, working, rich, color, gives, eye, catching, look, draw, attention, simple, apply, rest, day, loreal, paris, excellence, creme, triple, protection, hair, color, kit, super, rich, care, super, rich, color, 100, percent, resistant, gray, coverage, 20, luscious, black, seals, replenishes, conditions, non, drip, creme, stays, place, womens, hair, color, easy, apply","beauty, hair, care, hair, color, permanent, hair, color, paris, hair, color, kit, loreal, paris, makes, easy, look, want, provides, long, lasting, coverage, grays, loreal, paris, hair, color, seals, strands, replenishes, conditions, triple, protection, non, drip, formula, keeps, creme, place, working, rich, color, gives, eye, catching, look, draw, attention, simple, apply, rest, day, loreal, paris, excellence, creme, triple, protection, hair, color, kit, super, rich, care, super, rich, color, 100, percent, resistant, gray, coverage, 20, luscious, black, seals, replenishes, conditions, non, drip, creme, stays, place, womens, hair, color, easy, apply"
21,21,11261,358,0.0,39.0,"patio, garden, garden, center, insect, pest, control",terro,"Devil Dog Pet Co. Elk Antlers for Dogs, 1 Pack, Extra Large 7”+, Grade A Long Lasting Dog Bones for Aggressive Chewers, Premium USA Naturally Shed Antler Dog Chew – Healthy, No Odor, Dog Antler Chews",https://m.media-amazon.com/images/I/71NZhWUbbEL._AC_SL1500_.jpg,"terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, pack, outdoor, liquid, ant, baits","patio, garden, garden, center, insect, pest, control, terro, terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, pack, outdoor, liquid, ant, baits"
22,22,9,0,5.0,32.0,"personal, care, oral, care, kids, oral, care",act,"API FRESHWATER MASTER TEST KIT 800-Test Freshwater Aquarium Water Master Test Kit, White, Single, Multi-colored",https://m.media-amazon.com/images/I/61Kd-mEEjXL._AC_SL1080_.jpg,"got, braces, start, acting, help, prevent, cavities, strengthen, teeth, freshen, breath, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, formulated, help, loosen, particles, brushing, miss, prevent, white, spots, act, anticavity, mouthwash, alcohol, formulated, aloe, help, soothe, mouth, tissue, comes, happy, smiles, trust, 1, dentist, recommended, fluoride, brand, contains, 1, 18, fluid, ounce, bottle, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, clean, mint, flavor, zero, alcohol, act, oral, care, product, alcohol, free, mouthwash, start, acting, act, mouthwash, braces, formulated, help, remove, particles, brushing, miss, 4, benefits, 1, fluoride, mouthwash, designed, help, loosen, particles, prevent, white, spots, cavities, soothe, aloe, freshen, breath, dentist, recommended, brand, act, fluoride, mouthwash, 1, dentist, recommended, fluoride, brand, ages, 6, act, fluoride, mouthwash, adults, kids, ages, 6","personal, care, oral, care, kids, oral, care, act, got, braces, start, acting, help, prevent, cavities, strengthen, teeth, freshen, breath, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, formulated, help, loosen, particles, brushing, miss, prevent, white, spots, act, anticavity, mouthwash, alcohol, formulated, aloe, help, soothe, mouth, tissue, comes, happy, smiles, trust, 1, dentist, recommended, fluoride, brand, contains, 1, 18, fluid, ounce, bottle, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, clean, mint, flavor, zero, alcohol, act, oral, care, product, alcohol, free, mouthwash, start, acting, act, mouthwash, braces, formulated, help, remove, particles, brushing, miss, 4, benefits, 1, fluoride, mouthwash, designed, help, loosen, particles, prevent, white, spots, cavities, soothe, aloe, freshen, breath, dentist, recommended, brand, act, fluoride, mouthwash, 1, dentist, recommended, fluoride, brand, ages, 6, act, fluoride, mouthwash, adults, kids, ages, 6"
23,23,3,-2147483648,0.0,0.0,"household, essentials, air, fresheners, car, air, fresheners, car, air, fresheners",refresh,"BIC Round Stic Xtra Life Ball Point Pen, Red, 12 Pack",https://m.media-amazon.com/images/I/71cEtE+e3DL._AC_SL1500_.jpg,"comes, scent, control, lids, select, level, fragrance, released, fragrance, discreet, easily, hidden, container, oz, water, based, gel, cherry, scent, fits, cup, holder, great, suvs, uvs, rvs, speed, boats, mid, size, cars, compact, size, cars, electric, cars, hybrids, offices, home, refresh, car, gel, cans, pack, powerful, fragrance, experience, discreet, easily, latent, container, choose, 1, oz, oz, oz, single, scent, water, based, gel, scent, control, lids, select, level, fragrance, released, refresh, car, organic, highly, efficient, air, freshener, environmentally, conscious, consumer, looking, discreet, air, freshener, option, look, refresh, car, cans, cherry, captures, essence, fresh, picked, cherries, candy, like, allure, immediately, emanates, vehicle, cherry, irresistible, aromatic, fragrance, force, noticed, enjoys, ride, vehicle","household, essentials, air, fresheners, car, air, fresheners, car, air, fresheners, refresh, comes, scent, control, lids, select, level, fragrance, released, fragrance, discreet, easily, hidden, container, oz, water, based, gel, cherry, scent, fits, cup, holder, great, suvs, uvs, rvs, speed, boats, mid, size, cars, compact, size, cars, electric, cars, hybrids, offices, home, refresh, car, gel, cans, pack, powerful, fragrance, experience, discreet, easily, latent, container, choose, 1, oz, oz, oz, single, scent, water, based, gel, scent, control, lids, select, level, fragrance, released, refresh, car, organic, highly, efficient, air, freshener, environmentally, conscious, consumer, looking, discreet, air, freshener, option, look, refresh, car, cans, cherry, captures, essence, fresh, picked, cherries, candy, like, allure, immediately, emanates, vehicle, cherry, irresistible, aromatic, fragrance, force, noticed, enjoys, ride, vehicle"
24,24,26,3,0.0,7.0,"personal, care, bath, body, body, lotions, creams",hempz,"BIC Round Stic Xtra Life Ball Point Pen, Red, 12 Pack",https://m.media-amazon.com/images/I/71cEtE+e3DL._AC_SL1500_.jpg,"hempz, milk, honey, herbal, body, moisturizer, helps, provide, dramatic, skin, hydration, nourishment, help, improvethe, overall, health, condition, 100, pure, natural, hemp, seed, oil, paraben, free, gluten, free, 100, vegan, thc, freeâ","personal, care, bath, body, body, lotions, creams, hempz, hempz, milk, honey, herbal, body, moisturizer, helps, provide, dramatic, skin, hydration, nourishment, help, improvethe, overall, health, condition, 100, pure, natural, hemp, seed, oil, paraben, free, gluten, free, 100, vegan, thc, freeâ"
25,25,2,88,4.1,128.0,"home, decor, candles, home, fragrance, oil, diffusers","better, homes, gardens","BIC Round Stic Xtra Life Ball Point Pen, Red, 12 Pack",https://m.media-amazon.com/images/I/71cEtE+e3DL._AC_SL1500_.jpg,,"home, decor, candles, home, fragrance, oil, diffusers, better, homes, gardens, "
26,26,4,86573,0.0,0.0,"beauty, skin, care, facial, cleansers, cetaphil, cleansers",cetaphil,"BIC PENS Large Bulk Pack of 240 Ink Pens, Bic Round Stic Xtra Life Ballpoint , Medium point 1.0 mm, 120 Black & 120 Blue Pens in Box Combo Pack",https://m.media-amazon.com/images/I/81ZDumwvn7L._AC_SL1500_.jpg,"free, shipping, pack, 6, pack, 6, upc, 302993921400, age, stage, day, skin, cleanser, galderma, lab, active, ingredients, water, cetyl, alcohol, propylene, glycol, sodium, lauryl, sulfate, stearyl, alcohol, methylparaben, propylparaben, butylparaben, use, water, apply, liberal, cleanser, skin, rub, gently, remove, excess, soft, cloth, leaving, thin, film, skin, use, water, apply, cleanser, skin, rub, gently, rinse, uses, gentle, soap, free, cleanser, originally, formulated, dermatologists, specifically, everyday, cleansing, sensitive, skin, non, comedogenic, fragrance, free, dermatologist, recommended","beauty, skin, care, facial, cleansers, cetaphil, cleansers, cetaphil, free, shipping, pack, 6, pack, 6, upc, 302993921400, age, stage, day, skin, cleanser, galderma, lab, active, ingredients, water, cetyl, alcohol, propylene, glycol, sodium, lauryl, sulfate, stearyl, alcohol, methylparaben, propylparaben, butylparaben, use, water, apply, liberal, cleanser, skin, rub, gently, remove, excess, soft, cloth, leaving, thin, film, skin, use, water, apply, cleanser, skin, rub, gently, rinse, uses, gentle, soap, free, cleanser, originally, formulated, dermatologists, specifically, everyday, cleansing, sensitive, skin, non, comedogenic, fragrance, free, dermatologist, recommended"
